city_name,record_date,AVERAGE_SPEED_DIFF,AVERAGE_FREE_FLOW_SPEED,AVERAGE_TIME_DIFF,AVERAGE_FREE_FLOW_TIME,LUMINOSITY,AVERAGE_TEMPERATURE,AVERAGE_ATMOSP_PRESSURE,AVERAGE_HUMIDITY,AVERAGE_WIND_SPEED,AVERAGE_CLOUDINESS,AVERAGE_PRECIPITATION,AVERAGE_RAIN
Porto,2019-08-27 17:00:00,High,36.2,62.0,87.2,LIGHT,24.0,1017.0,83.0,4.0,céu pouco nublado,0.0,
Porto,2018-07-28 02:00:00,None,46.2,0.0,82.8,DARK,14.0,1017.0,93.0,0.0,nuvens quebrados,0.0,NULL
Porto,2019-05-11 13:00:00,Medium,35.8,33.1,79.6,LIGHT,20.0,1023.0,72.0,5.0,,0.0,
Porto,2019-08-18 11:00:00,Medium,42.3,20.2,85.5,LIGHT,18.0,1016.0,93.0,4.0,,0.0,
Porto,2018-07-28 14:00:00,Medium,40.3,16.3,88.9,LIGHT,22.0,1017.0,73.0,3.0,algumas nuvens,0.0,NULL
Porto,2018-07-30 05:00:00,None,44.8,0.0,83.5,DARK,19.0,1018.0,82.0,2.0,tempo nublado,0.0,NULL
Porto,2019-05-30 20:00:00,None,37.4,1.4,62.1,LOW_LIGHT,25.0,1019.0,34.0,5.0,,0.0,
Porto,2018-10-31 09:00:00,Very_High,44.5,74.1,85.0,LIGHT,10.0,1003.0,93.0,3.0,nuvens dispersas,0.0,NULL
Porto,2018-11-01 03:00:00,None,37.1,0.0,91.4,DARK,6.0,1013.0,100.0,1.0,nuvens dispersas,0.0,NULL
Porto,2018-10-07 02:00:00,None,46.1,0.0,79.4,DARK,12.0,1021.0,66.0,4.0,céu claro,0.0,NULL
Porto,2018-09-30 04:00:00,None,42.5,0.0,86.9,DARK,14.0,1017.0,100.0,0.0,NULL,0.0,NULL
Porto,2018-09-25 22:00:00,None,42.4,1.5,81.2,DARK,19.0,1018.0,60.0,1.0,céu claro,0.0,NULL
Porto,2018-08-27 13:00:00,Low,38.1,12.9,89.9,LIGHT,21.0,1013.0,64.0,2.0,céu claro,0.0,NULL
Porto,2018-08-30 11:00:00,Low,40.4,22.3,85.8,LIGHT,18.0,1019.0,72.0,2.0,céu claro,0.0,NULL
Porto,2018-09-29 17:00:00,Medium,39.6,19.5,88.3,LIGHT,19.0,1015.0,82.0,3.0,céu claro,0.0,NULL
Porto,2018-12-01 00:00:00,None,37.6,0.0,74.9,DARK,8.0,1025.0,93.0,3.0,nuvens dispersas,0.0,NULL
Porto,2019-04-21 03:00:00,None,38.7,3.0,71.2,DARK,16.0,1013.0,45.0,2.0,céu limpo,0.0,NULL
Porto,2018-10-21 07:00:00,None,47.6,0.0,87.8,LOW_LIGHT,18.0,1018.0,68.0,3.0,céu claro,0.0,NULL
Porto,2018-10-15 14:00:00,Medium,40.4,21.8,85.5,LIGHT,16.0,1006.0,100.0,5.0,NULL,0.0,chuva leve
Porto,2018-11-16 20:00:00,High,43.7,34.5,75.3,DARK,14.0,1013.0,77.0,3.0,céu claro,0.0,NULL
Porto,2018-11-20 12:00:00,Medium,32.2,26.6,76.6,LIGHT,14.0,1001.0,82.0,2.0,nuvens dispersas,0.0,NULL
Porto,2018-08-02 16:00:00,Medium,34.2,19.5,92.3,LIGHT,32.0,1013.0,41.0,4.0,céu claro,0.0,NULL
Porto,2018-11-11 09:00:00,None,42.7,0.0,83.7,LIGHT,15.0,1009.0,100.0,2.0,NULL,0.0,chuva fraca
Porto,2018-09-08 06:00:00,None,46.8,0.0,83.6,DARK,18.0,1013.0,77.0,0.0,algumas nuvens,0.0,NULL
Porto,2018-10-23 05:00:00,None,41.7,4.5,91.7,DARK,15.0,1022.0,39.0,7.0,céu claro,0.0,NULL
Porto,2019-02-11 21:00:00,None,39.1,0.0,89.2,DARK,9.0,1030.0,81.0,1.0,céu claro,0.0,NULL
Porto,2018-08-29 10:00:00,Medium,34.5,15.9,86.8,LIGHT,19.0,1021.0,82.0,3.0,algumas nuvens,0.0,NULL
Porto,2019-05-25 05:00:00,None,37.7,0.9,64.7,DARK,13.0,1020.0,76.0,4.0,,0.0,
Porto,2019-05-13 14:00:00,High,41.2,26.4,71.3,LIGHT,28.0,1018.0,23.0,6.0,,0.0,
Porto,2019-09-25 16:00:00,High,41.7,61.8,81.6,LIGHT,20.0,1021.0,72.0,2.0,nuvens dispersas,0.0,
Porto,2019-07-25 14:00:00,Very_High,40.5,134.8,89.4,LIGHT,20.0,1016.0,100.0,1.0,,0.0,chuva fraca
Porto,2019-04-28 18:00:00,Medium,34.9,36.1,89.1,LIGHT,21.0,1019.0,64.0,3.0,,0.0,
Porto,2019-09-23 06:00:00,Medium,46.6,12.5,76.0,DARK,13.0,1019.0,93.0,2.0,céu pouco nublado,0.0,
Porto,2019-01-26 03:00:00,None,42.3,0.0,74.6,DARK,6.0,1020.0,93.0,2.0,céu claro,0.0,NULL
Porto,2018-12-05 11:00:00,Medium,32.4,21.6,83.9,LIGHT,13.0,1026.0,82.0,6.0,algumas nuvens,0.0,NULL
Porto,2019-04-28 23:00:00,None,39.3,0.0,70.1,DARK,15.0,1019.0,87.0,1.0,,0.0,chuva fraca
Porto,2019-09-24 13:00:00,Low,40.6,19.4,77.9,LIGHT,20.0,1020.0,94.0,2.0,,0.0,chuva fraca
Porto,2019-05-04 16:00:00,High,31.8,45.2,80.7,LIGHT,23.0,1014.0,49.0,2.0,,0.0,
Porto,2019-07-05 09:00:00,High,39.8,62.9,83.5,LIGHT,18.0,1017.0,100.0,2.0,,0.0,
Porto,2018-09-07 12:00:00,Low,43.0,17.9,88.8,LIGHT,24.0,1014.0,42.0,3.0,céu claro,0.0,NULL
Porto,2018-10-19 09:00:00,Very_High,42.8,127.5,82.0,LIGHT,17.0,1014.0,72.0,2.0,céu claro,0.0,NULL
Porto,2019-01-24 01:00:00,Low,46.3,1.8,64.4,DARK,13.0,1018.0,93.0,5.0,NULL,0.0,NULL
Porto,2019-04-29 13:00:00,Medium,35.2,17.3,82.0,LIGHT,21.0,1018.0,88.0,5.0,céu pouco nublado,0.0,
Porto,2019-06-20 03:00:00,Low,42.3,4.7,63.6,DARK,14.0,1016.0,100.0,1.0,nuvens quebradas,0.0,
Porto,2018-08-27 06:00:00,None,44.9,0.0,84.6,DARK,14.0,1012.0,100.0,0.0,céu claro,0.0,NULL
Porto,2019-05-16 02:00:00,None,36.5,1.3,69.3,DARK,14.0,1014.0,93.0,3.0,nuvens quebradas,0.0,
Porto,2019-02-08 13:00:00,Medium,34.2,20.1,101.1,LIGHT,13.0,1023.0,71.0,5.0,nuvens dispersas,0.0,NULL
Porto,2019-09-18 21:00:00,None,42.7,5.8,85.9,DARK,16.0,1017.0,100.0,1.0,,0.0,
Porto,2019-05-05 17:00:00,High,32.3,72.5,78.3,LIGHT,20.0,1017.0,82.0,3.0,,0.0,
Porto,2019-06-21 09:00:00,Medium,34.3,23.1,73.7,LIGHT,17.0,1019.0,88.0,1.0,nuvens quebradas,0.0,
Porto,2018-11-01 06:00:00,None,38.6,0.0,94.0,DARK,6.0,1015.0,100.0,0.0,NULL,0.0,NULL
Porto,2018-11-28 13:00:00,Low,35.9,10.6,86.6,LIGHT,15.0,1021.0,67.0,8.0,nuvens quebrados,0.0,NULL
Porto,2019-05-10 17:00:00,Very_High,43.3,62.8,72.1,LIGHT,17.0,1018.0,82.0,4.0,nuvens quebradas,0.0,
Porto,2018-11-15 21:00:00,None,40.7,1.9,83.8,DARK,14.0,1016.0,77.0,3.0,céu claro,0.0,NULL
Porto,2018-09-16 13:00:00,Low,41.9,19.6,77.2,LIGHT,20.0,1020.0,77.0,2.0,céu claro,0.0,NULL
Porto,2018-09-13 10:00:00,Medium,34.8,17.0,88.4,LIGHT,18.0,1020.0,100.0,1.0,céu claro,0.0,NULL
Porto,2018-10-27 08:00:00,None,40.4,1.5,83.2,LIGHT,11.0,1016.0,62.0,7.0,céu claro,0.0,NULL
Porto,2018-08-15 06:00:00,None,46.7,0.0,87.6,DARK,15.0,1015.0,100.0,1.0,céu claro,0.0,NULL
Porto,2019-06-02 06:00:00,None,35.8,4.4,71.0,LIGHT,14.0,1017.0,100.0,1.0,,0.0,
Porto,2018-10-26 02:00:00,None,44.7,0.0,85.7,DARK,13.0,1015.0,93.0,0.0,NULL,0.0,NULL
Porto,2019-01-19 14:00:00,Low,34.1,15.5,80.3,LIGHT,12.0,1011.0,100.0,7.0,NULL,0.0,NULL
Porto,2018-11-25 10:00:00,Low,40.8,3.1,74.0,LIGHT,12.0,1012.0,87.0,1.0,algumas nuvens,0.0,NULL
Porto,2019-01-27 11:00:00,None,36.7,0.0,77.5,LIGHT,11.0,1023.0,66.0,5.0,nuvens dispersas,0.0,NULL
Porto,2019-07-21 03:00:00,None,41.6,9.1,88.8,DARK,15.0,1019.0,100.0,8.0,,0.0,
Porto,2018-10-09 04:00:00,None,44.0,0.0,85.5,DARK,11.0,1011.0,76.0,3.0,céu claro,0.0,NULL
Porto,2019-09-30 13:00:00,Medium,41.9,23.4,76.1,LIGHT,24.0,1017.0,78.0,2.0,nuvens dispersas,0.0,
Porto,2019-06-16 19:00:00,Low,35.3,12.8,76.0,LIGHT,19.0,1019.0,72.0,4.0,,0.0,
Porto,2019-07-06 02:00:00,Low,41.9,17.7,86.5,DARK,16.0,1017.0,93.0,4.0,céu pouco nublado,0.0,
Porto,2019-01-17 09:00:00,High,39.3,92.3,77.7,LIGHT,5.0,1021.0,100.0,2.0,NULL,0.0,NULL
Porto,2018-09-14 17:00:00,High,42.8,54.2,85.7,LIGHT,19.0,1017.0,88.0,2.0,nuvens dispersas,0.0,NULL
Porto,2019-04-29 21:00:00,None,38.5,3.1,73.4,DARK,14.0,1018.0,93.0,5.0,,0.0,chuva fraca
Porto,2018-10-10 05:00:00,None,44.9,0.0,84.6,DARK,10.0,1004.0,71.0,1.0,céu claro,0.0,NULL
Porto,2018-12-12 08:00:00,Very_High,43.6,66.2,72.5,LIGHT,10.0,1022.0,93.0,2.0,nuvens quebrados,0.0,NULL
Porto,2019-09-06 18:00:00,Very_High,44.5,87.8,80.3,LIGHT,24.0,1017.0,41.0,5.0,,0.0,
Porto,2019-04-18 14:00:00,High,38.9,66.3,77.5,LIGHT,16.0,1012.0,72.0,5.0,céu pouco nublado,0.0,NULL
Porto,2018-11-19 23:00:00,None,42.2,1.8,71.6,DARK,13.0,1002.0,100.0,2.0,NULL,0.0,chuva fraca
Porto,2018-08-05 17:00:00,Low,34.6,13.8,87.4,LIGHT,27.0,1015.0,54.0,2.0,céu claro,0.0,NULL
Porto,2019-05-05 07:00:00,None,41.0,0.0,71.6,LIGHT,11.0,1014.0,71.0,1.0,,0.0,
Porto,2019-02-07 14:00:00,Medium,38.3,18.8,83.5,LIGHT,12.0,1026.0,93.0,2.0,nuvens quebrados,0.0,NULL
Porto,2019-04-29 08:00:00,Very_High,42.3,100.3,69.9,LIGHT,14.0,1019.0,100.0,3.0,,0.0,
Porto,2018-07-30 19:00:00,High,42.8,20.2,89.6,LIGHT,21.0,1019.0,88.0,3.0,nuvens quebrados,0.0,NULL
Porto,2018-09-20 22:00:00,Low,39.2,11.4,76.8,DARK,17.0,1021.0,93.0,0.0,tempo nublado,0.0,NULL
Porto,2019-05-08 23:00:00,None,38.1,1.5,63.4,DARK,13.0,1015.0,93.0,2.0,nuvens dispersas,0.0,
Porto,2019-05-24 17:00:00,Very_High,42.8,92.1,71.3,LIGHT,22.0,1017.0,60.0,9.0,,0.0,
Porto,2019-06-27 05:00:00,None,48.1,0.0,67.9,DARK,16.0,1016.0,100.0,0.0,nuvens quebradas,0.0,
Porto,2019-08-25 07:00:00,Low,38.8,12.3,85.1,LIGHT,15.0,1016.0,100.0,2.0,,0.0,
Porto,2019-09-12 17:00:00,High,42.8,83.5,81.5,LIGHT,28.0,1024.0,36.0,4.0,,0.0,
Porto,2018-08-10 01:00:00,None,43.0,0.0,85.8,DARK,13.0,1022.0,93.0,2.0,céu claro,0.0,NULL
Porto,2019-06-13 07:00:00,Very_High,47.1,82.8,62.6,LIGHT,10.0,1013.0,93.0,1.0,,0.0,
Porto,2018-12-08 21:00:00,High,33.6,116.1,81.5,DARK,9.0,1032.0,100.0,1.0,céu claro,0.0,NULL
Porto,2019-03-05 01:00:00,None,44.4,0.0,87.7,DARK,10.0,1019.0,87.0,3.0,nuvens quebradas,0.0,NULL
Porto,2018-11-27 09:00:00,Very_High,41.4,60.2,74.0,LIGHT,7.0,1024.0,87.0,4.0,nuvens dispersas,0.0,NULL
Porto,2018-07-28 16:00:00,Medium,37.1,28.2,90.2,LIGHT,22.0,1017.0,73.0,4.0,algumas nuvens,0.0,NULL
Porto,2018-11-10 05:00:00,None,43.1,0.0,79.0,DARK,15.0,1011.0,100.0,4.0,NULL,0.0,chuva leve
Porto,2018-09-14 08:00:00,High,42.3,48.1,84.8,LIGHT,14.0,1017.0,100.0,1.0,NULL,0.0,NULL
Porto,2019-02-26 00:00:00,None,37.4,0.0,92.5,DARK,12.0,1026.0,71.0,1.0,céu claro,0.0,NULL
Porto,2019-02-16 19:00:00,Medium,34.0,55.3,97.3,DARK,13.0,1021.0,71.0,0.0,céu claro,0.0,NULL
Porto,2018-10-09 07:00:00,Very_High,42.3,98.2,82.3,LOW_LIGHT,15.0,1011.0,58.0,2.0,céu claro,0.0,NULL
Porto,2019-05-08 13:00:00,Medium,38.8,17.5,72.4,LIGHT,15.0,1014.0,87.0,5.0,céu pouco nublado,0.0,
Porto,2019-01-19 04:00:00,None,41.8,0.0,74.4,DARK,7.0,1018.0,93.0,4.0,tempo nublado,0.0,NULL
Porto,2018-10-21 23:00:00,None,43.6,0.0,90.9,DARK,17.0,1020.0,88.0,2.0,céu claro,0.0,NULL
Porto,2019-09-01 10:00:00,Low,45.0,5.0,71.3,LIGHT,18.0,1017.0,88.0,1.0,nublado,0.0,
Porto,2018-08-05 08:00:00,None,43.1,0.0,90.8,LIGHT,22.0,1016.0,69.0,1.0,céu claro,0.0,NULL
Porto,2018-10-27 12:00:00,Low,40.0,17.2,91.1,LIGHT,14.0,1016.0,50.0,6.0,algumas nuvens,0.0,NULL
Porto,2018-12-08 22:00:00,High,34.8,60.1,76.3,DARK,8.0,1032.0,100.0,0.0,céu claro,0.0,NULL
Porto,2018-09-05 09:00:00,Medium,37.4,21.1,85.0,LIGHT,19.0,1015.0,88.0,3.0,NULL,0.0,NULL
Porto,2018-08-22 08:00:00,Low,37.8,8.8,87.2,LIGHT,17.0,1015.0,100.0,1.0,NULL,0.0,NULL
Porto,2019-06-29 02:00:00,Low,42.4,2.9,63.1,DARK,16.0,1016.0,93.0,4.0,nuvens dispersas,0.0,
Porto,2019-04-19 06:00:00,None,41.5,0.0,75.9,LOW_LIGHT,12.0,1013.0,93.0,8.0,NULL,0.0,chuva fraca
Porto,2019-07-18 23:00:00,Low,35.0,4.8,81.2,DARK,17.0,1015.0,100.0,0.0,,0.0,
Porto,2019-01-29 07:00:00,Medium,46.8,10.0,69.6,DARK,11.0,1019.0,100.0,4.0,nuvens quebrados,0.0,NULL
Porto,2019-09-18 18:00:00,Medium,40.7,65.5,83.3,LIGHT,17.0,1016.0,100.0,2.0,,0.0,
Porto,2019-07-15 11:00:00,Medium,33.9,28.4,89.2,LIGHT,19.0,1016.0,100.0,0.0,,0.0,
Porto,2019-08-15 08:00:00,Low,43.5,17.9,87.0,LIGHT,17.0,1021.0,100.0,0.0,,0.0,
Porto,2019-07-03 23:00:00,Low,35.4,26.0,98.1,DARK,18.0,1013.0,93.0,2.0,nuvens dispersas,0.0,
Porto,2019-09-26 05:00:00,None,42.1,0.0,83.9,DARK,12.0,1020.0,100.0,2.0,nuvens dispersas,0.0,
Porto,2019-05-04 02:00:00,None,47.4,0.0,70.2,DARK,13.0,1012.0,76.0,2.0,,0.0,
Porto,2019-05-11 02:00:00,Low,37.5,9.8,68.0,DARK,14.0,1021.0,100.0,0.0,nublado,0.0,
Porto,2019-02-19 12:00:00,Medium,33.6,23.4,89.8,LIGHT,11.0,1021.0,62.0,1.0,céu claro,0.0,NULL
Porto,2019-03-03 04:00:00,None,38.9,3.0,91.1,DARK,11.0,1024.0,93.0,3.0,nuvens quebradas,0.0,NULL
Porto,2019-05-17 19:00:00,High,42.3,32.0,71.0,LIGHT,14.0,1016.0,71.0,6.0,céu pouco nublado,0.0,
Porto,2019-04-01 03:00:00,None,41.8,0.0,73.8,DARK,13.0,1011.0,71.0,2.0,céu limpo,0.0,NULL
Porto,2018-12-06 02:00:00,None,44.1,4.1,71.0,DARK,14.0,1029.0,93.0,1.0,nuvens quebrados,0.0,NULL
Porto,2019-04-26 16:00:00,Medium,35.1,37.7,78.4,LIGHT,15.0,1028.0,58.0,3.0,nuvens dispersas,0.0,
Porto,2019-09-14 02:00:00,None,43.4,4.1,75.0,DARK,23.0,1021.0,47.0,5.0,,0.0,
Porto,2019-06-16 09:00:00,None,42.0,0.0,82.9,LIGHT,17.0,1019.0,77.0,2.0,,0.0,
Porto,2018-11-06 21:00:00,Low,43.6,5.2,82.7,DARK,13.0,1005.0,100.0,11.0,NULL,0.0,chuva moderada
Porto,2019-08-08 23:00:00,Medium,44.0,14.8,90.6,DARK,20.0,1012.0,100.0,7.0,,0.0,chuva forte
Porto,2018-08-10 07:00:00,Low,36.9,11.8,91.0,LIGHT,12.0,1022.0,87.0,0.0,céu claro,0.0,NULL
Porto,2019-02-21 13:00:00,Low,33.9,23.0,112.0,LIGHT,16.0,1024.0,63.0,4.0,céu claro,0.0,NULL
Porto,2018-08-12 16:00:00,High,34.3,109.9,94.6,LIGHT,19.0,1018.0,88.0,3.0,nuvens quebrados,0.0,NULL
Porto,2018-09-27 01:00:00,None,48.1,0.0,86.3,DARK,20.0,1024.0,83.0,1.0,céu claro,0.0,NULL
Porto,2019-09-30 16:00:00,Medium,34.1,52.4,91.9,LIGHT,22.0,1017.0,83.0,2.0,,0.0,
Porto,2019-07-10 08:00:00,Very_High,39.4,77.0,89.2,LIGHT,20.0,1015.0,94.0,1.0,,0.0,
Porto,2019-05-30 15:00:00,Medium,33.7,44.4,77.7,LIGHT,30.0,1021.0,30.0,5.0,,0.0,
Porto,2018-10-11 13:00:00,Low,39.2,12.6,87.1,LIGHT,19.0,1011.0,82.0,5.0,nuvens dispersas,0.0,NULL
Porto,2019-02-22 23:00:00,None,36.6,0.0,103.7,DARK,14.0,1028.0,67.0,4.0,céu claro,0.0,NULL
Porto,2018-09-22 05:00:00,None,43.4,0.0,83.2,DARK,14.0,1021.0,100.0,0.0,NULL,0.0,NULL
Porto,2018-10-26 05:00:00,Medium,45.3,10.4,87.4,DARK,12.0,1014.0,100.0,1.0,NULL,0.0,NULL
Porto,2018-09-17 20:00:00,Low,42.3,7.1,88.5,DARK,16.0,1016.0,93.0,3.0,tempo nublado,0.0,NULL
Porto,2018-11-01 07:00:00,None,34.2,1.5,92.5,LOW_LIGHT,6.0,1016.0,100.0,3.0,NULL,0.0,NULL
Porto,2018-11-22 18:00:00,Very_High,43.2,76.7,76.6,DARK,11.0,1011.0,87.0,4.0,NULL,0.0,chuva moderada
Porto,2019-08-21 20:00:00,Medium,39.0,20.6,81.8,DARK,21.0,1017.0,77.0,3.0,,0.0,
Porto,2018-08-26 08:00:00,None,40.7,4.3,93.4,LIGHT,13.0,1015.0,93.0,1.0,céu claro,0.0,NULL
Porto,2018-11-03 10:00:00,None,41.1,7.1,94.0,LIGHT,14.0,1024.0,87.0,1.0,nuvens quebrados,0.0,NULL
Porto,2019-05-12 07:00:00,None,37.9,1.1,64.8,LIGHT,17.0,1021.0,39.0,6.0,,0.0,
Porto,2018-08-01 19:00:00,Medium,37.1,30.9,90.7,LIGHT,23.0,1013.0,57.0,2.0,céu claro,0.0,NULL
Porto,2019-05-14 08:00:00,Very_High,45.8,119.8,65.2,LIGHT,22.0,1015.0,28.0,4.0,,0.0,
Porto,2018-10-13 11:00:00,Medium,34.8,52.5,93.4,LIGHT,22.0,1014.0,60.0,5.0,céu claro,0.0,NULL
Porto,2019-09-19 17:00:00,High,41.5,143.3,81.4,LIGHT,18.0,1016.0,93.0,1.0,nuvens quebradas,0.0,
Porto,2019-02-25 11:00:00,Medium,31.4,30.3,95.8,LIGHT,17.0,1030.0,42.0,5.0,céu claro,0.0,NULL
Porto,2018-10-29 18:00:00,High,40.0,54.6,88.8,DARK,12.0,1006.0,71.0,5.0,NULL,0.0,chuva fraca
Porto,2019-08-23 09:00:00,Medium,42.5,22.8,73.9,LIGHT,23.0,1017.0,77.0,1.0,,0.0,
Porto,2019-06-01 14:00:00,Medium,38.4,16.8,80.1,LIGHT,30.0,1018.0,42.0,4.0,,0.0,
Porto,2019-01-16 19:00:00,Medium,35.2,37.2,81.7,DARK,10.0,1018.0,100.0,2.0,NULL,0.0,NULL
Porto,2018-09-22 11:00:00,Medium,37.7,26.7,89.8,LIGHT,20.0,1023.0,73.0,2.0,céu claro,0.0,NULL
Porto,2019-08-30 12:00:00,Low,42.6,18.3,86.6,LIGHT,21.0,1020.0,93.0,3.0,,0.0,
Porto,2019-07-09 03:00:00,Low,43.8,5.2,80.4,DARK,17.0,1015.0,100.0,3.0,,0.0,
Porto,2018-09-12 12:00:00,Medium,37.6,23.8,93.1,LIGHT,22.0,1022.0,73.0,3.0,céu claro,0.0,NULL
Porto,2018-10-12 10:00:00,Medium,40.4,66.5,87.4,LIGHT,20.0,1018.0,68.0,8.0,nuvens quebrados,0.0,NULL
Porto,2019-01-26 11:00:00,Low,41.5,5.3,67.5,LIGHT,8.0,1021.0,87.0,2.0,céu claro,0.0,NULL
Porto,2019-08-31 08:00:00,Low,43.0,6.7,74.1,LIGHT,17.0,1018.0,100.0,2.0,,0.0,
Porto,2018-12-12 13:00:00,None,38.0,6.2,73.7,LIGHT,14.0,1020.0,87.0,6.0,nuvens quebrados,0.0,NULL
Porto,2018-10-12 14:00:00,High,44.6,136.5,88.8,LIGHT,22.0,1018.0,68.0,8.0,nuvens quebrados,0.0,NULL
Porto,2019-02-20 22:00:00,Low,39.2,2.8,89.7,DARK,9.0,1023.0,81.0,3.0,céu claro,0.0,NULL
Porto,2018-12-06 19:00:00,High,43.8,78.4,77.9,DARK,12.0,1030.0,100.0,0.0,NULL,0.0,NULL
Porto,2019-07-02 20:00:00,None,37.5,5.7,89.0,LOW_LIGHT,21.0,1013.0,88.0,2.0,,0.0,
Porto,2018-11-01 12:00:00,Low,35.5,6.8,87.3,LIGHT,14.0,1019.0,87.0,2.0,algumas nuvens,0.0,NULL
Porto,2019-05-24 22:00:00,Medium,33.5,29.0,76.8,DARK,17.0,1018.0,59.0,5.0,,0.0,
Porto,2019-04-17 09:00:00,Medium,35.0,14.5,74.0,LIGHT,13.0,1006.0,76.0,4.0,NULL,0.0,chuvisco e chuva fraca
Porto,2019-02-04 09:00:00,Very_High,42.3,110.8,83.5,LIGHT,1.0,1030.0,80.0,5.0,NULL,0.0,NULL
Porto,2018-08-06 04:00:00,None,44.2,0.0,90.1,DARK,19.0,1015.0,100.0,1.0,NULL,0.0,NULL
Porto,2019-01-22 07:00:00,Medium,44.9,6.9,67.9,DARK,6.0,1023.0,93.0,2.0,nuvens quebrados,0.0,NULL
Porto,2019-04-19 14:00:00,Medium,35.6,46.5,80.5,LIGHT,19.0,1015.0,56.0,5.0,céu pouco nublado,0.0,NULL
Porto,2019-08-13 02:00:00,Low,44.0,12.9,85.8,DARK,14.0,1021.0,93.0,2.0,,0.0,
Porto,2019-02-04 13:00:00,Low,36.4,16.1,85.1,LIGHT,11.0,1031.0,43.0,1.0,céu claro,0.0,NULL
Porto,2018-12-10 18:00:00,Very_High,44.4,108.0,75.9,DARK,15.0,1024.0,58.0,2.0,NULL,0.0,NULL
Porto,2019-02-26 06:00:00,Medium,45.7,5.6,87.1,DARK,9.0,1024.0,62.0,5.0,céu claro,0.0,NULL
Porto,2019-06-07 18:00:00,Very_High,43.5,141.7,72.3,LIGHT,17.0,1022.0,67.0,3.0,nuvens dispersas,0.0,
Porto,2019-07-11 01:00:00,None,39.4,0.0,89.1,DARK,21.0,1014.0,88.0,1.0,,0.0,
Porto,2019-05-27 21:00:00,None,43.1,0.0,70.8,DARK,17.0,1015.0,82.0,5.0,,0.0,
Porto,2018-08-31 09:00:00,Low,37.7,12.2,89.8,LIGHT,17.0,1017.0,82.0,1.0,céu claro,0.0,NULL
Porto,2018-11-13 05:00:00,None,42.8,3.0,84.4,DARK,5.0,1023.0,100.0,1.0,NULL,0.0,NULL
Porto,2019-09-15 16:00:00,Medium,38.8,47.5,86.3,LIGHT,27.0,1017.0,50.0,5.0,céu pouco nublado,0.0,
Porto,2018-08-01 12:00:00,Low,39.8,19.7,89.6,LIGHT,22.0,1016.0,64.0,3.0,céu claro,0.0,NULL
Porto,2018-11-05 06:00:00,Low,46.0,2.1,83.2,DARK,10.0,1002.0,93.0,9.0,NULL,0.0,chuva moderada
Porto,2018-07-31 10:00:00,Medium,37.1,30.5,90.2,LIGHT,20.0,1020.0,88.0,4.0,nuvens quebrados,0.0,NULL
Porto,2019-08-10 01:00:00,Medium,38.5,22.4,86.8,DARK,18.0,1020.0,93.0,3.0,céu pouco nublado,0.0,
Porto,2018-12-07 02:00:00,None,41.9,0.0,76.0,DARK,12.0,1030.0,93.0,1.0,nuvens quebrados,0.0,NULL
Porto,2019-09-14 20:00:00,Medium,43.0,12.5,77.1,DARK,22.0,1018.0,60.0,3.0,,0.0,
Porto,2018-11-21 12:00:00,Medium,33.9,24.9,92.3,LIGHT,13.0,1008.0,76.0,6.0,nuvens dispersas,0.0,NULL
Porto,2019-08-17 14:00:00,Medium,39.1,30.6,87.3,LIGHT,26.0,1017.0,88.0,3.0,,0.0,
Porto,2018-08-31 15:00:00,High,38.6,39.6,90.7,LIGHT,26.0,1016.0,45.0,4.0,céu claro,0.0,NULL
Porto,2019-06-22 13:00:00,Medium,37.1,17.5,83.1,LIGHT,22.0,1014.0,77.0,4.0,,0.0,
Porto,2019-07-08 02:00:00,None,39.3,0.0,89.2,DARK,17.0,1014.0,100.0,2.0,nuvens quebradas,0.0,
Porto,2018-07-25 13:00:00,Low,37.5,21.3,93.5,LIGHT,21.0,1015.0,88.0,3.0,nuvens quebrados,0.0,NULL
Porto,2019-08-28 09:00:00,Medium,33.0,25.0,90.4,LIGHT,17.0,1019.0,100.0,1.0,,0.0,
Porto,2018-09-08 23:00:00,Low,44.9,18.1,88.8,DARK,17.0,1018.0,93.0,1.0,algumas nuvens,0.0,NULL
Porto,2019-02-26 22:00:00,None,41.2,0.0,86.9,DARK,15.0,1023.0,55.0,1.0,céu claro,0.0,NULL
Porto,2019-06-04 12:00:00,Medium,36.3,31.3,79.5,LIGHT,17.0,1014.0,72.0,4.0,céu pouco nublado,0.0,
Porto,2018-10-30 20:00:00,High,40.8,64.3,84.4,DARK,10.0,1004.0,93.0,0.0,algumas nuvens,0.0,NULL
Porto,2019-05-09 11:00:00,High,37.4,51.6,76.9,LIGHT,14.0,1013.0,87.0,7.0,nuvens quebradas,0.0,
Porto,2018-09-04 04:00:00,None,44.8,0.0,84.7,DARK,16.0,1012.0,93.0,0.0,algumas nuvens,0.0,NULL
Porto,2018-09-16 15:00:00,Medium,41.3,30.5,81.9,LIGHT,18.0,1019.0,88.0,3.0,céu claro,0.0,NULL
Porto,2018-12-02 02:00:00,None,37.3,1.4,66.3,DARK,13.0,1023.0,93.0,6.0,nuvens quebrados,0.0,NULL
Porto,2019-07-25 18:00:00,High,39.8,59.9,94.5,LIGHT,19.0,1016.0,94.0,2.0,,0.0,chuva fraca
Porto,2018-08-24 17:00:00,Medium,40.0,33.5,88.3,LIGHT,23.0,1018.0,61.0,3.0,céu claro,0.0,NULL
